dataset,model,attack,attack_label,score_col,fpr,mean_tpr,std_tpr_across_seeds,mean_auc,std_auc_across_seeds,n_seeds
locations,tabpfn,rmia,RMIA,rmia_score,0.67,0.9723182527301091,0.01655765232384678,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.675,0.973166926677067,0.0169968064898157,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.68,0.9737909516380654,0.01565513098820856,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.6849999999999999,0.9748010548993389,0.01597237363201076,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.69,0.9765363048807666,0.015793370060727573,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.695,0.9772129485179407,0.015419128437085622,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.7,0.9781279251170046,0.014396236070495581,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.705,0.978783151326053,0.01312679186768342,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.71,0.9792215140034173,0.013430821090418892,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.715,0.9799271227991977,0.01330060317040884,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.72,0.9810046801872077,0.01313002496176619,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.725,0.9814196567862716,0.013303180013993613,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.73,0.9822152886115445,0.01294005700675677,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.735,0.9824867394695789,0.013173097089496672,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.74,0.9826957878315132,0.01329692353904296,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.745,0.9848441497659906,0.012737837512562135,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.75,0.9857371294851796,0.012442503223757355,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.755,0.9860626365054603,0.012543360399257079,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.76,0.9868673946957879,0.011334174917837843,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.765,0.9875397815912637,0.010653164009001648,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.77,0.988040561622465,0.01107510044377631,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.775,0.9882293291731671,0.010988214562682879,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.78,0.9887301092043682,0.009909881829340864,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.785,0.9890795631825273,0.009163291828760295,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.79,0.9896037441497659,0.009168991217439497,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.795,0.9904360374414976,0.008476380706966451,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.8,0.9912012480499219,0.00845144998484077,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.805,0.9914828393135726,0.008045590033052137,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.8099999999999999,0.993033801352054,0.00698773449900245,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.815,0.9931357254290172,0.006764269388043326,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.82,0.9934477379095163,0.006924287370100526,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.825,0.9934477379095163,0.006924287370100526,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.83,0.9940280811232449,0.007389809927723902,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.835,0.9944950598023921,0.006527286094613302,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.84,0.9947623504940198,0.0059620315645555425,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.845,0.9949292771710869,0.005612431670206914,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.85,0.9950078003120124,0.005449063711879259,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.855,0.9951269890795633,0.005202611592206647,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.86,0.9958523140925639,0.004866096693025698,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.865,0.9967041081643266,0.0038511225215311718,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.87,0.997191887675507,0.003000839947218647,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.875,0.9981279251170048,0.001708962737925643,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.88,0.9984274570982841,0.0018981029924198221,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.885,0.9987519500780031,0.0013052418510672112,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.89,0.9987519500780031,0.0013052418510672112,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.895,0.9987519500780031,0.0013052418510672112,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.9,0.9987519500780031,0.0013052418510672112,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.905,0.9987519500780031,0.0013052418510672112,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.91,0.9987519500780031,0.0013052418510672112,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.915,0.9987519500780031,0.0013052418510672112,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.92,0.9990639625585024,0.0008544813689627987,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.925,0.9991909962112772,0.0007827168894596612,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.93,0.9993340762201918,0.0008207016467989755,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.935,0.9993759750390016,0.0008544813689627986,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.94,0.9993759750390016,0.0008544813689627986,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.945,0.9993759750390016,0.0008544813689627986,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.95,0.9993759750390016,0.0008544813689627986,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.955,0.9993759750390016,0.0008544813689627986,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.96,0.9993759750390016,0.0008544813689627986,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.965,0.9993759750390016,0.0008544813689627986,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.97,0.9993759750390016,0.0008544813689627986,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.975,0.9993759750390016,0.0008544813689627986,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.98,0.9997254290171608,0.00037661858039330184,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.985,1.0,0.0,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.99,1.0,0.0,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.995,1.0,0.0,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,1.0,1.0,0.0,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,amia,AMIA,row_max,0.0,0.1953198127925117,0.08134345486900091,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.0002,0.1953198127925117,0.08134345486900091,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.0004,0.1953198127925117,0.08134345486900091,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.0006000000000000001,0.1953198127925117,0.08134345486900091,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.0008,0.1953198127925117,0.08134345486900091,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.001,0.1953198127925117,0.08134345486900091,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.0012000000000000001,0.1953198127925117,0.08134345486900091,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.0014,0.1953198127925117,0.08134345486900091,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.0016,0.28642745709828393,0.06044713378343461,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.0018000000000000002,0.28642745709828393,0.06044713378343461,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.002,0.28642745709828393,0.06044713378343461,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.0022,0.28642745709828393,0.06044713378343461,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.0024000000000000002,0.28642745709828393,0.06044713378343461,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.0026000000000000003,0.28642745709828393,0.06044713378343461,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.0028,0.28642745709828393,0.06044713378343461,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.003,0.28642745709828393,0.06044713378343461,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.0032,0.31731669266770673,0.03796757301463435,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.0034000000000000002,0.31731669266770673,0.03796757301463435,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.0036000000000000003,0.31731669266770673,0.03796757301463435,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.0038,0.31731669266770673,0.03796757301463435,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.004,0.31731669266770673,0.03796757301463435,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.004200000000000001,0.31731669266770673,0.03796757301463435,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.0044,0.31731669266770673,0.03796757301463435,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.0046,0.31731669266770673,0.03796757301463435,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.0048000000000000004,0.3375975039001561,0.0431435532416689,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.005,0.3375975039001561,0.0431435532416689,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.005200000000000001,0.3375975039001561,0.0431435532416689,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.0054,0.3375975039001561,0.0431435532416689,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.0056,0.3375975039001561,0.0431435532416689,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.0058000000000000005,0.3375975039001561,0.0431435532416689,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.006,0.3375975039001561,0.0431435532416689,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.006200000000000001,0.3375975039001561,0.0431435532416689,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.0064,0.34539781591263646,0.04146069459603068,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.0066,0.34539781591263646,0.04146069459603068,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.0068000000000000005,0.34539781591263646,0.04146069459603068,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.007,0.34539781591263646,0.04146069459603068,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.007200000000000001,0.34539781591263646,0.04146069459603068,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.0074,0.34539781591263646,0.04146069459603068,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.0076,0.34539781591263646,0.04146069459603068,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.0078000000000000005,0.35631825273010925,0.042288915159013736,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.008,0.35631825273010925,0.042288915159013736,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.0082,0.35631825273010925,0.042288915159013736,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.008400000000000001,0.35631825273010925,0.042288915159013736,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.0086,0.35631825273010925,0.042288915159013736,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.0088,0.35631825273010925,0.042288915159013736,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.009000000000000001,0.35631825273010925,0.042288915159013736,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.0092,0.35631825273010925,0.042288915159013736,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.0094,0.37878315132605306,0.05164018640982487,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.009600000000000001,0.37878315132605306,0.05164018640982487,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.0098,0.37878315132605306,0.05164018640982487,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.01,0.37878315132605306,0.05164018640982487,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.0102,0.37878315132605306,0.05164018640982487,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.010400000000000001,0.37878315132605306,0.05164018640982487,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.0106,0.37878315132605306,0.05164018640982487,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.0108,0.37878315132605306,0.05164018640982487,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.011000000000000001,0.38814352574102967,0.05533715290055832,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.0112,0.38814352574102967,0.05533715290055832,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.0114,0.38814352574102967,0.05533715290055832,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.011600000000000001,0.38814352574102967,0.05533715290055832,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.0118,0.38814352574102967,0.05533715290055832,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.012,0.38814352574102967,0.05533715290055832,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.0122,0.38814352574102967,0.05533715290055832,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.012400000000000001,0.38814352574102967,0.05533715290055832,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.0126,0.39563182527301094,0.0543408051939245,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.0128,0.39563182527301094,0.0543408051939245,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.013000000000000001,0.39563182527301094,0.0543408051939245,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.0132,0.39563182527301094,0.0543408051939245,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.0134,0.39563182527301094,0.0543408051939245,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.013600000000000001,0.39563182527301094,0.0543408051939245,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.013800000000000002,0.39563182527301094,0.0543408051939245,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.014,0.39563182527301094,0.0543408051939245,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.0142,0.4059282371294852,0.042601416731756644,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.014400000000000001,0.4059282371294852,0.042601416731756644,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.0146,0.4059282371294852,0.042601416731756644,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.0148,0.4059282371294852,0.042601416731756644,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.015000000000000001,0.4059282371294852,0.042601416731756644,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.0152,0.4059282371294852,0.042601416731756644,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.0154,0.4059282371294852,0.042601416731756644,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.015600000000000001,0.4224648985959439,0.03450525129722123,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.0158,0.4224648985959439,0.03450525129722123,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.016,0.4224648985959439,0.03450525129722123,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.0162,0.4224648985959439,0.03450525129722123,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.0164,0.4224648985959439,0.03450525129722123,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.0166,0.4224648985959439,0.03450525129722123,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.016800000000000002,0.4224648985959439,0.03450525129722123,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.017,0.4224648985959439,0.03450525129722123,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.0172,0.43182527301092044,0.04073227033659127,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.017400000000000002,0.43182527301092044,0.04073227033659127,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.0176,0.43182527301092044,0.04073227033659127,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.0178,0.43182527301092044,0.04073227033659127,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.018000000000000002,0.43182527301092044,0.04073227033659127,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.0182,0.43182527301092044,0.04073227033659127,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.0184,0.43182527301092044,0.04073227033659127,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.018600000000000002,0.43182527301092044,0.04073227033659127,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.0188,0.45647425897035887,0.05269224794404881,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.019,0.45647425897035887,0.05269224794404881,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.019200000000000002,0.45647425897035887,0.05269224794404881,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.0194,0.45647425897035887,0.05269224794404881,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.0196,0.45647425897035887,0.05269224794404881,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.0198,0.45647425897035887,0.05269224794404881,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.02,0.45647425897035887,0.05269224794404881,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.020200000000000003,0.45647425897035887,0.05269224794404881,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.0204,0.4633385335413417,0.051987777544310866,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.0206,0.4633385335413417,0.051987777544310866,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.020800000000000003,0.4633385335413417,0.051987777544310866,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.021,0.4633385335413417,0.051987777544310866,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.0212,0.4633385335413417,0.051987777544310866,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.021400000000000002,0.4633385335413417,0.051987777544310866,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.0216,0.4633385335413417,0.051987777544310866,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.0218,0.4633385335413417,0.051987777544310866,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.022000000000000002,0.4689547581903276,0.05061915704380219,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.0222,0.4689547581903276,0.05061915704380219,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.0224,0.4689547581903276,0.05061915704380219,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.022600000000000002,0.4689547581903276,0.05061915704380219,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.0228,0.4689547581903276,0.05061915704380219,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.023,0.4689547581903276,0.05061915704380219,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.023200000000000002,0.4689547581903276,0.05061915704380219,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.0234,0.4789391575663027,0.05505716391582307,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.0236,0.4789391575663027,0.05505716391582307,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.0238,0.4789391575663027,0.05505716391582307,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.024,0.4789391575663027,0.05505716391582307,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.024200000000000003,0.4789391575663027,0.05505716391582307,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.0244,0.4789391575663027,0.05505716391582307,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.0246,0.4789391575663027,0.05505716391582307,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.024800000000000003,0.4789391575663027,0.05505716391582307,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.025,0.4854914196567862,0.05448393703837872,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.0252,0.4854914196567862,0.05448393703837872,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.025400000000000002,0.4854914196567862,0.05448393703837872,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.0256,0.4854914196567862,0.05448393703837872,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.0258,0.4854914196567862,0.05448393703837872,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.026000000000000002,0.4854914196567862,0.05448393703837872,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.0262,0.4854914196567862,0.05448393703837872,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.0264,0.4854914196567862,0.05448393703837872,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.026600000000000002,0.49329173166926665,0.055687891020711866,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.0268,0.49329173166926665,0.055687891020711866,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.027,0.49329173166926665,0.055687891020711866,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.027200000000000002,0.49329173166926665,0.055687891020711866,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.0274,0.49329173166926665,0.055687891020711866,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.027600000000000003,0.49329173166926665,0.055687891020711866,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.027800000000000002,0.49329173166926665,0.055687891020711866,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.028,0.49329173166926665,0.055687891020711866,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.028200000000000003,0.5042121684867394,0.050182142000525086,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.0284,0.5042121684867394,0.050182142000525086,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.0286,0.5042121684867394,0.050182142000525086,0.9340803164836874,0.009069960989331126,5
locations,tabpfn,amia,AMIA,row_max,0.028800000000000003,0.5042121684867394,0.050182142000525086,0.9340803164836874,0.009069960989331126,5
