dataset,attack,attack_label,fpr,mean_tpr,std_tpr_across_models,mean_auc,std_auc_across_models,n_models,n_seed_curves
dropout_success,lira,LiRA,0.425,0.6807800033609454,0.12827320729406982,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.4275,0.6847845916160096,0.12902775557227023,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.43,0.688789179871074,0.12978230385047068,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.4325,0.6927937681261384,0.13053685212867105,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.435,0.6967092417716684,0.13113379398019245,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.4375,0.7004746893522075,0.1315180377828437,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.44,0.7042313102491892,0.13189177274632133,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.4425,0.707987931146171,0.13226602392659634,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.445,0.7117445520431527,0.13264078695409104,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.4475,0.7155011729401346,0.1330160575025289,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.45,0.7192577938371164,0.133391831288492,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.4525,0.722933618555415,0.1337860324632454,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.455,0.7265665311673634,0.13419062490635195,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.4575,0.7300913715799623,0.1344624892904694,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.46,0.7335435147080712,0.13461062094464632,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.4625,0.7369313975549009,0.1346478902650226,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.465,0.7403192804017305,0.13468684757725669,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.4675,0.7436720150785913,0.13478147977676197,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.47000000000000003,0.7469137586713265,0.13481289731922255,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.47250000000000003,0.7500238553165057,0.134724679319683,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.47500000000000003,0.7530931731612633,0.13464805158879084,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.47750000000000004,0.7560185390863107,0.1343584947557583,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.48,0.7588823984011379,0.1340848611765273,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.4825,0.7617462577159652,0.13381306106450555,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.485,0.7644623304982513,0.1334377009034018,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.4875,0.7669770513197218,0.13301512130670506,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.49,0.7693097313652026,0.13266113361729326,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.4925,0.7714935958630568,0.13230865448583576,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.495,0.7736759751864847,0.1319570894850979,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.4975,0.775753578508358,0.1314360689957727,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.5,0.777731569855007,0.13091428423353982,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.5025000000000001,0.779700103324191,0.1304088812010956,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.505,0.7815449919983802,0.12996202744960125,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.5075000000000001,0.7833268358658555,0.12953262133418902,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.51,0.7850098177072963,0.12916566143098604,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.5125,0.7866398429250068,0.12881377119051846,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.515,0.7882490030089435,0.12847170299078886,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.5175,0.7897647059014707,0.12803174608721632,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.52,0.791145461180494,0.1275532612914637,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.5225,0.7925090729787254,0.12707058098499888,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.525,0.7938726847769569,0.12658877741113533,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.5275,0.7951767520765306,0.12600463552915198,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.53,0.7964240101371023,0.12532272410307035,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.5325,0.7976614736352928,0.12463425493002152,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.535,0.7988114312228695,0.12388162925488354,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.5375,0.7999613888104459,0.12312913723442127,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.54,0.8011113463980224,0.12237678133415332,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.5425,0.8022613039855988,0.12162456408015233,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.545,0.8034112615731754,0.12087248806090113,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.5475,0.8045612191607521,0.1201205559292163,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.55,0.8057111767483286,0.11936877040424339,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.5525,0.8068611343359051,0.11861713427352583,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.555,0.8080110919234815,0.11786565039515129,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.5575,0.8091610495110582,0.11711432169997867,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.56,0.8103110070986346,0.1163631511939491,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.5625,0.8114609646862113,0.11561214196048489,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.5650000000000001,0.8126109222737877,0.11486129716298021,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.5675,0.8137608798613644,0.11411062004738776,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.5700000000000001,0.814910837448941,0.11336011394490492,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.5725,0.8160607950365174,0.11260978227476529,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.5750000000000001,0.817210752624094,0.11185962854713921,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.5775,0.8183607102116705,0.11110965636614831,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.58,0.819510667799247,0.11035986943300026,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.5825,0.8206606253868237,0.10961027154924788,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.585,0.8218105829744001,0.10886086662017967,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.5875,0.8229605405619768,0.10811165865834693,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.59,0.8241104981495533,0.10736265178723464,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.5925,0.8252497887899385,0.10663193604788454,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.595,0.8263847874042349,0.10590874352855092,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.5975,0.8275197860185315,0.10518580833143976,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.6,0.828654784632828,0.10446313579893234,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.6025,0.8297897832471245,0.1037407314203045,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.605,0.8309247818614209,0.10301860083673788,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.6075,0.8320597804757175,0.10229674984653361,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.61,0.833194779090014,0.10157518441053999,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.6125,0.8343297777043105,0.10085391065780205,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.615,0.8354647763186069,0.10013293489144526,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.6175,0.8365997749329035,0.09941226359480353,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.62,0.8377347735471999,0.09869190343780364,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.6225,0.8388697721614965,0.09797186128361858,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.625,0.840004770775793,0.09725214419560242,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.6275000000000001,0.8411393960443522,0.09653314648011384,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.63,0.8422055745943899,0.09588527301380434,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.6325000000000001,0.8432717531444279,0.09523739954749486,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.635,0.8443379316944659,0.09458952608118538,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.6375000000000001,0.8454041102445039,0.09394165261487591,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.64,0.8464702887945418,0.09329377914856643,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.6425,0.8475364673445797,0.0926459056822569,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.645,0.8486026458946175,0.0919980322159474,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.6475,0.8496688244446554,0.09135015874963795,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.65,0.8507350029946933,0.09070228528332847,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.6525,0.8518011815447312,0.09005441181701894,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.655,0.8528673600947692,0.08940653835070946,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.6575,0.853933538644807,0.0887586648844,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.66,0.8549997171948449,0.08811079141809046,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.6625,0.8560658957448828,0.08746291795178103,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.665,0.8571320742949207,0.08681504448547148,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.6675,0.8581982528449585,0.086167171019162,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.67,0.8592644313949966,0.08551929755285255,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.6725,0.8603306099450345,0.08487142408654304,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.675,0.8613967884950724,0.0842235506202336,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.6775,0.8624629670451102,0.08357567715392408,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.68,0.8635291455951483,0.0829278036876145,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.6825,0.8645953241451861,0.08227993022130507,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.685,0.8656615026952241,0.08163205675499562,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.6875,0.8667276812452618,0.08098418328868605,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.6900000000000001,0.8677938597952998,0.08033630982237665,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.6925,0.8688600383453378,0.07968843635606719,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.6950000000000001,0.8699262168953756,0.07904056288975767,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.6975,0.8709923954454136,0.07839268942344817,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.7000000000000001,0.8720585739954515,0.07774481595713865,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.7025,0.8731247525454894,0.07709694249082916,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.705,0.8741909310955273,0.07644906902451973,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.7075,0.8752571096455652,0.07580119555821017,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.71,0.8763232881956031,0.07515332209190069,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.7125,0.8773894667456409,0.0745054486255912,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.715,0.8784556452956789,0.07385757515928175,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.7175,0.8795218238457169,0.07320970169297226,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.72,0.8805880023957546,0.07256182822666278,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.7225,0.8816541809457926,0.07191395476035324,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.725,0.8827203594958304,0.07126608129404377,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.7275,0.8837865380458683,0.0706182078277343,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.73,0.8848527165959061,0.06997033436142482,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.7325,0.8859188951459441,0.06932246089511528,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.735,0.886985073695982,0.06867458742880578,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.7375,0.8880512522460199,0.0680267139624963,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.74,0.8891174307960579,0.06737884049618682,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.7425,0.890183609346096,0.06673096702987737,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.745,0.8912497878961338,0.0660830935635679,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.7475,0.8923159664461717,0.06543522009725836,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.75,0.8933821449962095,0.0647873466309489,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.7525000000000001,0.8944483235462475,0.06413947316463939,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.755,0.8955145020962854,0.06349159969832992,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.7575000000000001,0.8965806806463233,0.06284372623202039,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.76,0.8976468591963612,0.06219585276571089,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.7625000000000001,0.898713037746399,0.06154797929940146,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.765,0.8997792162964369,0.06090010583309199,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.7675000000000001,0.9008453948464749,0.06025223236678246,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.77,0.9019115733965127,0.059604358900473,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.7725,0.9029777519465506,0.0589564854341635,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.775,0.9040439304965886,0.05830861196785396,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.7775,0.9051101090466265,0.057660738501544524,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.78,0.9061762875966644,0.05701286503523502,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.7825,0.9072424661467023,0.05636499156892553,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.785,0.9083086446967402,0.05571711810261601,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.7875,0.9093748232467781,0.05506924463630658,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.79,0.910441001796816,0.05442137116999705,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.7925,0.9115071803468539,0.053773497703687605,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.795,0.9125733588968917,0.05312562423737809,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.7975,0.9136395374469297,0.052477750771068594,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.8,0.9147057159969675,0.051829877304759096,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.8025,0.9157718945470054,0.05118200383844966,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.805,0.9168380730970435,0.05053413037214012,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.8075,0.9179042516470814,0.049886256905830664,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.81,0.9189704301971194,0.049238383439521166,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.8125,0.9200366087471572,0.048590509973211654,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.8150000000000001,0.9211027872971952,0.047942636506902135,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.8175,0.922168965847233,0.047294763040592595,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.8200000000000001,0.923235144397271,0.0466468895742832,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.8225,0.9243013229473088,0.04599901610797373,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.8250000000000001,0.9253675014973467,0.04535114264166424,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.8275,0.9264336800473846,0.04470326917535472,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.8300000000000001,0.9274998585974225,0.04405539570904519,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.8325,0.9285660371474603,0.04340752224273574,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.835,0.9296322156974981,0.04275964877642628,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.8375,0.9306983942475362,0.042111775310116784,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.84,0.931764572797574,0.041463901843807306,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.8425,0.932830751347612,0.040816028377497746,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.845,0.9338969298976498,0.04016815491118833,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.8475,0.9349631084476878,0.03952028144487887,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.85,0.9360292869977257,0.038872407978569334,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.8525,0.9370954655477636,0.0382245345122598,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.855,0.9381616440978016,0.03757666104595036,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.8575,0.9392278226478394,0.03692878757964083,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.86,0.9402940011978773,0.03628091411333141,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.8625,0.9413601797479153,0.03563304064702187,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.865,0.9424263582979532,0.034985167180712366,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.8675,0.943492536847991,0.03433729371440288,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.87,0.9445587153980289,0.033689420248093405,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.8725,0.9456248939480668,0.03304154678178391,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.875,0.9466910724981047,0.032393673315474464,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.8775000000000001,0.9477572510481427,0.031745799849164966,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.88,0.9488234295981806,0.03109792638285542,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.8825000000000001,0.9498896081482187,0.030450052916545962,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.885,0.9509557866982563,0.0298021794502365,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.8875000000000001,0.9520219652482943,0.029154305983926983,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.89,0.9530881437983322,0.028506432517617527,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.8925000000000001,0.9541543223483702,0.02785855905130803,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.895,0.955220500898408,0.027210685584998544,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.8975,0.9562866794484458,0.026562812118689064,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.9,0.9573528579984837,0.025914938652379555,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.9025,0.9584190365485217,0.0252670651860701,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.905,0.9594852150985596,0.024619191719760534,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.9075,0.9605513936485975,0.02397131825345111,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.91,0.9616175721986352,0.02332344478714164,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.9125,0.9626837507486733,0.02267557132083213,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.915,0.9637499292987114,0.022027697854522667,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.9175,0.9648161078487493,0.021379824388213148,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.92,0.9658822863987871,0.020731950921903584,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.9225,0.966948464948825,0.020084077455594124,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.925,0.9680146434988629,0.019436203989284674,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.9275,0.9690808220489008,0.018788330522975148,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.93,0.9701470005989388,0.018140457056665643,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.9325,0.9712131791489766,0.017492583590356204,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.935,0.9722793576990145,0.01684471012404667,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.9375,0.9733455362490524,0.016196836657737156,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.9400000000000001,0.9744117147990903,0.015548963191427685,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.9425,0.9754778933491282,0.014901089725118213,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.9450000000000001,0.9765440718991661,0.01425321625880874,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.9475,0.9776102504492038,0.013605342792499276,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.9500000000000001,0.978676428999242,0.012957469326189798,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.9525,0.9797426075492799,0.012309595859880255,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.9550000000000001,0.9808087860993178,0.011661722393570774,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.9575,0.9818749646493558,0.011013848927261378,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.96,0.9829411431993934,0.010365975460951828,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.9625,0.9840073217494314,0.009718101994642304,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.965,0.9850735002994694,0.009070228528332796,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.9675,0.9861396788495072,0.00842235506202336,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.97,0.9872058573995451,0.00777448159571391,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.9725,0.988272035949583,0.00712660812940437,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.975,0.9893382144996209,0.0064787346630949105,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.9775,0.9904043930496589,0.005830861196785359,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.98,0.9914705715996968,0.005182987730475952,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.9825,0.9925367501497347,0.00453511426416642,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.985,0.9936029286997726,0.0038872407978569026,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.9875,0.9946691072498105,0.0032393673315474166,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.99,0.9957352857998485,0.0025914938652379467,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.9925,0.9968014643498864,0.001943620398928466,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.995,0.9978676428999242,0.0012957469326189608,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,0.9975,0.9989338214499621,0.0006478734663094574,0.6461480768133777,0.06979106660587224,8,40
dropout_success,lira,LiRA,1.0,1.0,0.0,0.6461480768133777,0.06979106660587224,8,40
dropout_success,attack_p,Attack-P,0.0,0.0,0.0,0.6284442386151705,0.11916645954152581,8,40
dropout_success,attack_p,Attack-P,0.0025,0.01772498618645771,0.038538790368909906,0.6284442386151705,0.11916645954152581,8,40
dropout_success,attack_p,Attack-P,0.005,0.025263457619334653,0.04979809584362401,0.6284442386151705,0.11916645954152581,8,40
dropout_success,attack_p,Attack-P,0.0075,0.031648200561870315,0.05659646267761938,0.6284442386151705,0.11916645954152581,8,40
dropout_success,attack_p,Attack-P,0.01,0.037581329717349156,0.06368652279342472,0.6284442386151705,0.11916645954152581,8,40
