dataset,model,seed,attack,runtime_s,runtime_source,auc,auc_metric,attack_label
locations,tabdpt,5,amia,9.6,ml_privacy_meter/logs/locations/tabdpt/seed5/amia_ctx90/report/log_amia.log,1.0,row_max_auc,AMIA
locations,tabicl,1,amia,19.9,ml_privacy_meter/logs/locations/tabicl/seed1/amia/report/log_amia.log,0.9983475974553,row_max_auc,AMIA
locations,tabicl,1,amia,4.0,ml_privacy_meter/logs/locations/tabicl/seed1/amia_ctx10/report/log_amia.log,0.9983475974553,row_max_auc,AMIA
locations,tabicl,1,amia,11.1,ml_privacy_meter/logs/locations/tabicl/seed1/amia_ctx20/report/log_amia.log,0.9983475974553,row_max_auc,AMIA
locations,tabicl,1,amia,5.5,ml_privacy_meter/logs/locations/tabicl/seed1/amia_ctx30/report/log_amia.log,0.9983475974553,row_max_auc,AMIA
locations,tabicl,1,amia,6.5,ml_privacy_meter/logs/locations/tabicl/seed1/amia_ctx40/report/log_amia.log,0.9983475974553,row_max_auc,AMIA
locations,tabicl,1,amia,3.8,ml_privacy_meter/logs/locations/tabicl/seed1/amia_ctx5/report/log_amia.log,0.9983475974553,row_max_auc,AMIA
locations,tabicl,1,amia,7.8,ml_privacy_meter/logs/locations/tabicl/seed1/amia_ctx50/report/log_amia.log,0.9983475974553,row_max_auc,AMIA
locations,tabicl,1,amia,8.6,ml_privacy_meter/logs/locations/tabicl/seed1/amia_ctx60/report/log_amia.log,0.9983475974553,row_max_auc,AMIA
locations,tabicl,1,amia,10.5,ml_privacy_meter/logs/locations/tabicl/seed1/amia_ctx70/report/log_amia.log,0.9983475974553,row_max_auc,AMIA
locations,tabicl,1,amia,12.3,ml_privacy_meter/logs/locations/tabicl/seed1/amia_ctx80/report/log_amia.log,0.9983475974553,row_max_auc,AMIA
locations,tabicl,1,amia,14.2,ml_privacy_meter/logs/locations/tabicl/seed1/amia_ctx90/report/log_amia.log,0.9983475974553,row_max_auc,AMIA
locations,tabicl,2,amia,19.9,ml_privacy_meter/logs/locations/tabicl/seed2/amia/report/log_amia.log,0.9982212372607054,row_max_auc,AMIA
locations,tabicl,2,amia,4.0,ml_privacy_meter/logs/locations/tabicl/seed2/amia_ctx10/report/log_amia.log,0.9982212372607054,row_max_auc,AMIA
locations,tabicl,2,amia,11.1,ml_privacy_meter/logs/locations/tabicl/seed2/amia_ctx20/report/log_amia.log,0.9982212372607054,row_max_auc,AMIA
locations,tabicl,2,amia,5.4,ml_privacy_meter/logs/locations/tabicl/seed2/amia_ctx30/report/log_amia.log,0.9982212372607054,row_max_auc,AMIA
locations,tabicl,2,amia,7.1,ml_privacy_meter/logs/locations/tabicl/seed2/amia_ctx40/report/log_amia.log,0.9982212372607054,row_max_auc,AMIA
locations,tabicl,2,amia,3.8,ml_privacy_meter/logs/locations/tabicl/seed2/amia_ctx5/report/log_amia.log,0.9982212372607054,row_max_auc,AMIA
locations,tabicl,2,amia,8.3,ml_privacy_meter/logs/locations/tabicl/seed2/amia_ctx50/report/log_amia.log,0.9982212372607054,row_max_auc,AMIA
locations,tabicl,2,amia,8.7,ml_privacy_meter/logs/locations/tabicl/seed2/amia_ctx60/report/log_amia.log,0.9982212372607054,row_max_auc,AMIA
locations,tabicl,2,amia,10.9,ml_privacy_meter/logs/locations/tabicl/seed2/amia_ctx70/report/log_amia.log,0.9982212372607054,row_max_auc,AMIA
locations,tabicl,2,amia,12.3,ml_privacy_meter/logs/locations/tabicl/seed2/amia_ctx80/report/log_amia.log,0.9982212372607054,row_max_auc,AMIA
locations,tabicl,2,amia,13.8,ml_privacy_meter/logs/locations/tabicl/seed2/amia_ctx90/report/log_amia.log,0.9982212372607054,row_max_auc,AMIA
locations,tabicl,3,amia,19.1,ml_privacy_meter/logs/locations/tabicl/seed3/amia/report/log_amia.log,0.9967316449667332,row_max_auc,AMIA
locations,tabicl,3,amia,4.1,ml_privacy_meter/logs/locations/tabicl/seed3/amia_ctx10/report/log_amia.log,0.9967316449667332,row_max_auc,AMIA
locations,tabicl,3,amia,11.2,ml_privacy_meter/logs/locations/tabicl/seed3/amia_ctx20/report/log_amia.log,0.9967316449667332,row_max_auc,AMIA
locations,tabicl,3,amia,5.4,ml_privacy_meter/logs/locations/tabicl/seed3/amia_ctx30/report/log_amia.log,0.9967316449667332,row_max_auc,AMIA
locations,tabicl,3,amia,6.5,ml_privacy_meter/logs/locations/tabicl/seed3/amia_ctx40/report/log_amia.log,0.9967316449667332,row_max_auc,AMIA
locations,tabicl,3,amia,3.7,ml_privacy_meter/logs/locations/tabicl/seed3/amia_ctx5/report/log_amia.log,0.9967316449667332,row_max_auc,AMIA
locations,tabicl,3,amia,7.8,ml_privacy_meter/logs/locations/tabicl/seed3/amia_ctx50/report/log_amia.log,0.9967316449667332,row_max_auc,AMIA
locations,tabicl,3,amia,8.9,ml_privacy_meter/logs/locations/tabicl/seed3/amia_ctx60/report/log_amia.log,0.9967316449667332,row_max_auc,AMIA
locations,tabicl,3,amia,10.4,ml_privacy_meter/logs/locations/tabicl/seed3/amia_ctx70/report/log_amia.log,0.9967316449667332,row_max_auc,AMIA
locations,tabicl,3,amia,12.8,ml_privacy_meter/logs/locations/tabicl/seed3/amia_ctx80/report/log_amia.log,0.9967316449667332,row_max_auc,AMIA
locations,tabicl,3,amia,13.5,ml_privacy_meter/logs/locations/tabicl/seed3/amia_ctx90/report/log_amia.log,0.9967316449667332,row_max_auc,AMIA
locations,tabicl,4,amia,18.0,ml_privacy_meter/logs/locations/tabicl/seed4/amia/report/log_amia.log,0.9992928689110182,row_max_auc,AMIA
locations,tabicl,4,amia,4.0,ml_privacy_meter/logs/locations/tabicl/seed4/amia_ctx10/report/log_amia.log,0.9992928689110182,row_max_auc,AMIA
locations,tabicl,4,amia,11.2,ml_privacy_meter/logs/locations/tabicl/seed4/amia_ctx20/report/log_amia.log,0.9992928689110182,row_max_auc,AMIA
locations,tabicl,4,amia,5.4,ml_privacy_meter/logs/locations/tabicl/seed4/amia_ctx30/report/log_amia.log,0.9992928689110182,row_max_auc,AMIA
locations,tabicl,4,amia,6.4,ml_privacy_meter/logs/locations/tabicl/seed4/amia_ctx40/report/log_amia.log,0.9992928689110182,row_max_auc,AMIA
locations,tabicl,4,amia,3.8,ml_privacy_meter/logs/locations/tabicl/seed4/amia_ctx5/report/log_amia.log,0.9992928689110182,row_max_auc,AMIA
locations,tabicl,4,amia,7.8,ml_privacy_meter/logs/locations/tabicl/seed4/amia_ctx50/report/log_amia.log,0.9992928689110182,row_max_auc,AMIA
locations,tabicl,4,amia,8.6,ml_privacy_meter/logs/locations/tabicl/seed4/amia_ctx60/report/log_amia.log,0.9992928689110182,row_max_auc,AMIA
locations,tabicl,4,amia,10.9,ml_privacy_meter/logs/locations/tabicl/seed4/amia_ctx70/report/log_amia.log,0.9992928689110182,row_max_auc,AMIA
locations,tabicl,4,amia,12.3,ml_privacy_meter/logs/locations/tabicl/seed4/amia_ctx80/report/log_amia.log,0.9992928689110182,row_max_auc,AMIA
locations,tabicl,4,amia,13.5,ml_privacy_meter/logs/locations/tabicl/seed4/amia_ctx90/report/log_amia.log,0.9992928689110182,row_max_auc,AMIA
locations,tabicl,5,amia,18.8,ml_privacy_meter/logs/locations/tabicl/seed5/amia/report/log_amia.log,0.9977643965571708,row_max_auc,AMIA
locations,tabicl,5,amia,4.4,ml_privacy_meter/logs/locations/tabicl/seed5/amia_ctx10/report/log_amia.log,0.9977643965571708,row_max_auc,AMIA
locations,tabicl,5,amia,11.2,ml_privacy_meter/logs/locations/tabicl/seed5/amia_ctx20/report/log_amia.log,0.9977643965571708,row_max_auc,AMIA
locations,tabicl,5,amia,5.4,ml_privacy_meter/logs/locations/tabicl/seed5/amia_ctx30/report/log_amia.log,0.9977643965571708,row_max_auc,AMIA
locations,tabicl,5,amia,6.4,ml_privacy_meter/logs/locations/tabicl/seed5/amia_ctx40/report/log_amia.log,0.9977643965571708,row_max_auc,AMIA
locations,tabicl,5,amia,3.8,ml_privacy_meter/logs/locations/tabicl/seed5/amia_ctx5/report/log_amia.log,0.9977643965571708,row_max_auc,AMIA
locations,tabicl,5,amia,7.8,ml_privacy_meter/logs/locations/tabicl/seed5/amia_ctx50/report/log_amia.log,0.9977643965571708,row_max_auc,AMIA
locations,tabicl,5,amia,8.6,ml_privacy_meter/logs/locations/tabicl/seed5/amia_ctx60/report/log_amia.log,0.9977643965571708,row_max_auc,AMIA
locations,tabicl,5,amia,10.5,ml_privacy_meter/logs/locations/tabicl/seed5/amia_ctx70/report/log_amia.log,0.9977643965571708,row_max_auc,AMIA
locations,tabicl,5,amia,12.3,ml_privacy_meter/logs/locations/tabicl/seed5/amia_ctx80/report/log_amia.log,0.9977643965571708,row_max_auc,AMIA
locations,tabicl,5,amia,13.5,ml_privacy_meter/logs/locations/tabicl/seed5/amia_ctx90/report/log_amia.log,0.9977643965571708,row_max_auc,AMIA
locations,tabpfn,1,amia,194.5,ml_privacy_meter/logs/locations/tabpfn/seed1/amia/report/log_amia.log,0.941162319389972,row_max_auc,AMIA
locations,tabpfn,1,amia,6.0,ml_privacy_meter/logs/locations/tabpfn/seed1/amia_ctx10/report/log_amia.log,0.941162319389972,row_max_auc,AMIA
locations,tabpfn,1,amia,16.3,ml_privacy_meter/logs/locations/tabpfn/seed1/amia_ctx30/report/log_amia.log,0.941162319389972,row_max_auc,AMIA
locations,tabpfn,1,amia,24.6,ml_privacy_meter/logs/locations/tabpfn/seed1/amia_ctx40/report/log_amia.log,0.941162319389972,row_max_auc,AMIA
locations,tabpfn,1,amia,4.4,ml_privacy_meter/logs/locations/tabpfn/seed1/amia_ctx5/report/log_amia.log,0.941162319389972,row_max_auc,AMIA
locations,tabpfn,1,amia,34.2,ml_privacy_meter/logs/locations/tabpfn/seed1/amia_ctx50/report/log_amia.log,0.941162319389972,row_max_auc,AMIA
locations,tabpfn,1,amia,46.1,ml_privacy_meter/logs/locations/tabpfn/seed1/amia_ctx60/report/log_amia.log,0.941162319389972,row_max_auc,AMIA
locations,tabpfn,1,amia,60.8,ml_privacy_meter/logs/locations/tabpfn/seed1/amia_ctx70/report/log_amia.log,0.941162319389972,row_max_auc,AMIA
locations,tabpfn,1,amia,76.9,ml_privacy_meter/logs/locations/tabpfn/seed1/amia_ctx80/report/log_amia.log,0.941162319389972,row_max_auc,AMIA
locations,tabpfn,1,amia,95.8,ml_privacy_meter/logs/locations/tabpfn/seed1/amia_ctx90/report/log_amia.log,0.941162319389972,row_max_auc,AMIA
locations,tabpfn,2,amia,191.3,ml_privacy_meter/logs/locations/tabpfn/seed2/amia/report/log_amia.log,0.9291532408959908,row_max_auc,AMIA
locations,tabpfn,2,amia,5.9,ml_privacy_meter/logs/locations/tabpfn/seed2/amia_ctx10/report/log_amia.log,0.9291532408959908,row_max_auc,AMIA
locations,tabpfn,2,amia,10.4,ml_privacy_meter/logs/locations/tabpfn/seed2/amia_ctx20/report/log_amia.log,0.9291532408959908,row_max_auc,AMIA
locations,tabpfn,2,amia,16.4,ml_privacy_meter/logs/locations/tabpfn/seed2/amia_ctx30/report/log_amia.log,0.9291532408959908,row_max_auc,AMIA
locations,tabpfn,2,amia,24.7,ml_privacy_meter/logs/locations/tabpfn/seed2/amia_ctx40/report/log_amia.log,0.9291532408959908,row_max_auc,AMIA
locations,tabpfn,2,amia,4.4,ml_privacy_meter/logs/locations/tabpfn/seed2/amia_ctx5/report/log_amia.log,0.9291532408959908,row_max_auc,AMIA
locations,tabpfn,2,amia,34.3,ml_privacy_meter/logs/locations/tabpfn/seed2/amia_ctx50/report/log_amia.log,0.9291532408959908,row_max_auc,AMIA
locations,tabpfn,2,amia,46.8,ml_privacy_meter/logs/locations/tabpfn/seed2/amia_ctx60/report/log_amia.log,0.9291532408959908,row_max_auc,AMIA
locations,tabpfn,2,amia,62.9,ml_privacy_meter/logs/locations/tabpfn/seed2/amia_ctx70/report/log_amia.log,0.9291532408959908,row_max_auc,AMIA
locations,tabpfn,2,amia,77.3,ml_privacy_meter/logs/locations/tabpfn/seed2/amia_ctx80/report/log_amia.log,0.9291532408959908,row_max_auc,AMIA
locations,tabpfn,2,amia,96.8,ml_privacy_meter/logs/locations/tabpfn/seed2/amia_ctx90/report/log_amia.log,0.9291532408959908,row_max_auc,AMIA
locations,tabpfn,3,amia,192.7,ml_privacy_meter/logs/locations/tabpfn/seed3/amia/report/log_amia.log,0.941349429678122,row_max_auc,AMIA
locations,tabpfn,3,amia,5.8,ml_privacy_meter/logs/locations/tabpfn/seed3/amia_ctx10/report/log_amia.log,0.941349429678122,row_max_auc,AMIA
locations,tabpfn,3,amia,10.5,ml_privacy_meter/logs/locations/tabpfn/seed3/amia_ctx20/report/log_amia.log,0.941349429678122,row_max_auc,AMIA
locations,tabpfn,3,amia,16.3,ml_privacy_meter/logs/locations/tabpfn/seed3/amia_ctx30/report/log_amia.log,0.941349429678122,row_max_auc,AMIA
locations,tabpfn,3,amia,24.5,ml_privacy_meter/logs/locations/tabpfn/seed3/amia_ctx40/report/log_amia.log,0.941349429678122,row_max_auc,AMIA
locations,tabpfn,3,amia,4.3,ml_privacy_meter/logs/locations/tabpfn/seed3/amia_ctx5/report/log_amia.log,0.941349429678122,row_max_auc,AMIA
locations,tabpfn,3,amia,34.2,ml_privacy_meter/logs/locations/tabpfn/seed3/amia_ctx50/report/log_amia.log,0.941349429678122,row_max_auc,AMIA
locations,tabpfn,3,amia,46.1,ml_privacy_meter/logs/locations/tabpfn/seed3/amia_ctx60/report/log_amia.log,0.941349429678122,row_max_auc,AMIA
locations,tabpfn,3,amia,60.4,ml_privacy_meter/logs/locations/tabpfn/seed3/amia_ctx70/report/log_amia.log,0.941349429678122,row_max_auc,AMIA
locations,tabpfn,3,amia,80.1,ml_privacy_meter/logs/locations/tabpfn/seed3/amia_ctx80/report/log_amia.log,0.941349429678122,row_max_auc,AMIA
locations,tabpfn,3,amia,98.8,ml_privacy_meter/logs/locations/tabpfn/seed3/amia_ctx90/report/log_amia.log,0.941349429678122,row_max_auc,AMIA
locations,tabpfn,4,amia,189.9,ml_privacy_meter/logs/locations/tabpfn/seed4/amia/report/log_amia.log,0.9382390248880984,row_max_auc,AMIA
locations,tabpfn,4,amia,6.2,ml_privacy_meter/logs/locations/tabpfn/seed4/amia_ctx10/report/log_amia.log,0.9382390248880984,row_max_auc,AMIA
locations,tabpfn,4,amia,10.1,ml_privacy_meter/logs/locations/tabpfn/seed4/amia_ctx20/report/log_amia.log,0.9382390248880984,row_max_auc,AMIA
locations,tabpfn,4,amia,16.4,ml_privacy_meter/logs/locations/tabpfn/seed4/amia_ctx30/report/log_amia.log,0.9382390248880984,row_max_auc,AMIA
locations,tabpfn,4,amia,24.7,ml_privacy_meter/logs/locations/tabpfn/seed4/amia_ctx40/report/log_amia.log,0.9382390248880984,row_max_auc,AMIA
locations,tabpfn,4,amia,4.4,ml_privacy_meter/logs/locations/tabpfn/seed4/amia_ctx5/report/log_amia.log,0.9382390248880984,row_max_auc,AMIA
locations,tabpfn,4,amia,34.4,ml_privacy_meter/logs/locations/tabpfn/seed4/amia_ctx50/report/log_amia.log,0.9382390248880984,row_max_auc,AMIA
locations,tabpfn,4,amia,46.1,ml_privacy_meter/logs/locations/tabpfn/seed4/amia_ctx60/report/log_amia.log,0.9382390248880984,row_max_auc,AMIA
locations,tabpfn,4,amia,60.4,ml_privacy_meter/logs/locations/tabpfn/seed4/amia_ctx70/report/log_amia.log,0.9382390248880984,row_max_auc,AMIA
locations,tabpfn,4,amia,76.5,ml_privacy_meter/logs/locations/tabpfn/seed4/amia_ctx80/report/log_amia.log,0.9382390248880984,row_max_auc,AMIA
locations,tabpfn,4,amia,95.1,ml_privacy_meter/logs/locations/tabpfn/seed4/amia_ctx90/report/log_amia.log,0.9382390248880984,row_max_auc,AMIA
locations,tabpfn,5,amia,194.1,ml_privacy_meter/logs/locations/tabpfn/seed5/amia/report/log_amia.log,0.920497567566254,row_max_auc,AMIA
locations,tabpfn,5,amia,5.7,ml_privacy_meter/logs/locations/tabpfn/seed5/amia_ctx10/report/log_amia.log,0.920497567566254,row_max_auc,AMIA
locations,tabpfn,5,amia,10.4,ml_privacy_meter/logs/locations/tabpfn/seed5/amia_ctx20/report/log_amia.log,0.920497567566254,row_max_auc,AMIA
locations,tabpfn,5,amia,16.0,ml_privacy_meter/logs/locations/tabpfn/seed5/amia_ctx30/report/log_amia.log,0.920497567566254,row_max_auc,AMIA
locations,tabpfn,5,amia,24.5,ml_privacy_meter/logs/locations/tabpfn/seed5/amia_ctx40/report/log_amia.log,0.920497567566254,row_max_auc,AMIA
locations,tabpfn,5,amia,4.3,ml_privacy_meter/logs/locations/tabpfn/seed5/amia_ctx5/report/log_amia.log,0.920497567566254,row_max_auc,AMIA
locations,tabpfn,5,amia,34.1,ml_privacy_meter/logs/locations/tabpfn/seed5/amia_ctx50/report/log_amia.log,0.920497567566254,row_max_auc,AMIA
locations,tabpfn,5,amia,46.5,ml_privacy_meter/logs/locations/tabpfn/seed5/amia_ctx60/report/log_amia.log,0.920497567566254,row_max_auc,AMIA
locations,tabpfn,5,amia,61.4,ml_privacy_meter/logs/locations/tabpfn/seed5/amia_ctx70/report/log_amia.log,0.920497567566254,row_max_auc,AMIA
locations,tabpfn,5,amia,76.3,ml_privacy_meter/logs/locations/tabpfn/seed5/amia_ctx80/report/log_amia.log,0.920497567566254,row_max_auc,AMIA
locations,tabpfn,5,amia,94.8,ml_privacy_meter/logs/locations/tabpfn/seed5/amia_ctx90/report/log_amia.log,0.920497567566254,row_max_auc,AMIA
url,real-tabpfn,1,amia,1029.9,ml_privacy_meter/logs/url/real-tabpfn/seed1/amia/report/log_amia.log,0.8278698631166074,row_max_auc,AMIA
url,real-tabpfn,2,amia,1023.7,ml_privacy_meter/logs/url/real-tabpfn/seed2/amia/report/log_amia.log,0.8340116025240564,row_max_auc,AMIA
url,real-tabpfn,3,amia,1020.1,ml_privacy_meter/logs/url/real-tabpfn/seed3/amia/report/log_amia.log,0.8335147271096535,row_max_auc,AMIA
url,real-tabpfn,4,amia,1040.1,ml_privacy_meter/logs/url/real-tabpfn/seed4/amia/report/log_amia.log,0.8148379274326181,row_max_auc,AMIA
url,real-tabpfn,5,amia,1002.1,ml_privacy_meter/logs/url/real-tabpfn/seed5/amia/report/log_amia.log,0.8533547405752355,row_max_auc,AMIA
url,tabdpt,1,amia,273.0,ml_privacy_meter/logs/url/tabdpt/seed1/amia/report/log_amia.log,0.9158935134609006,row_max_auc,AMIA
url,tabdpt,2,amia,277.0,ml_privacy_meter/logs/url/tabdpt/seed2/amia/report/log_amia.log,0.907811006719944,row_max_auc,AMIA
url,tabdpt,3,amia,272.7,ml_privacy_meter/logs/url/tabdpt/seed3/amia/report/log_amia.log,0.9141327699012008,row_max_auc,AMIA
url,tabdpt,4,amia,276.3,ml_privacy_meter/logs/url/tabdpt/seed4/amia/report/log_amia.log,0.8967379931709639,row_max_auc,AMIA
url,tabdpt,5,amia,272.3,ml_privacy_meter/logs/url/tabdpt/seed5/amia/report/log_amia.log,0.913914667315848,row_max_auc,AMIA
url,tabicl,1,amia,1036.1,ml_privacy_meter/logs/url/tabicl/seed1/amia/report/log_amia.log,0.9230902999684916,row_max_auc,AMIA
url,tabicl,2,amia,1011.0,ml_privacy_meter/logs/url/tabicl/seed2/amia/report/log_amia.log,0.9303067383001968,row_max_auc,AMIA
url,tabicl,3,amia,1034.2,ml_privacy_meter/logs/url/tabicl/seed3/amia/report/log_amia.log,0.9415226222436004,row_max_auc,AMIA
url,tabicl,4,amia,1020.3,ml_privacy_meter/logs/url/tabicl/seed4/amia/report/log_amia.log,0.9183909554575348,row_max_auc,AMIA
url,tabicl,5,amia,1040.5,ml_privacy_meter/logs/url/tabicl/seed5/amia/report/log_amia.log,0.9268817683114172,row_max_auc,AMIA
url,tabpfn,1,amia,1047.6,ml_privacy_meter/logs/url/tabpfn/seed1/amia/report/log_amia.log,0.8141032976087486,row_max_auc,AMIA
url,tabpfn,2,amia,1012.8,ml_privacy_meter/logs/url/tabpfn/seed2/amia/report/log_amia.log,0.8204664602698908,row_max_auc,AMIA
url,tabpfn,3,amia,1055.2,ml_privacy_meter/logs/url/tabpfn/seed3/amia/report/log_amia.log,0.8385064537461385,row_max_auc,AMIA
url,tabpfn,4,amia,1020.3,ml_privacy_meter/logs/url/tabpfn/seed4/amia/report/log_amia.log,0.8020406704570917,row_max_auc,AMIA
url,tabpfn,5,amia,1031.1,ml_privacy_meter/logs/url/tabpfn/seed5/amia/report/log_amia.log,0.8480569408609655,row_max_auc,AMIA
us_stocks_financial,real-tabpfn,1,amia,644.4,ml_privacy_meter/logs/us_stocks_financial/real-tabpfn/seed1/amia/report/log_amia.log,0.8924603582750037,row_max_auc,AMIA
us_stocks_financial,real-tabpfn,2,amia,661.9,ml_privacy_meter/logs/us_stocks_financial/real-tabpfn/seed2/amia/report/log_amia.log,0.844850474211359,row_max_auc,AMIA
us_stocks_financial,real-tabpfn,3,amia,646.8,ml_privacy_meter/logs/us_stocks_financial/real-tabpfn/seed3/amia/report/log_amia.log,0.9280876823751598,row_max_auc,AMIA
us_stocks_financial,real-tabpfn,4,amia,658.4,ml_privacy_meter/logs/us_stocks_financial/real-tabpfn/seed4/amia/report/log_amia.log,0.8768482667424609,row_max_auc,AMIA
us_stocks_financial,real-tabpfn,5,amia,648.6,ml_privacy_meter/logs/us_stocks_financial/real-tabpfn/seed5/amia/report/log_amia.log,0.891513299557732,row_max_auc,AMIA
us_stocks_financial,tabdpt,1,amia,32.7,ml_privacy_meter/logs/us_stocks_financial/tabdpt/seed1/amia/report/log_amia.log,0.9391994939189542,row_max_auc,AMIA
us_stocks_financial,tabdpt,2,amia,33.0,ml_privacy_meter/logs/us_stocks_financial/tabdpt/seed2/amia/report/log_amia.log,0.919584060953864,row_max_auc,AMIA
us_stocks_financial,tabdpt,3,amia,32.8,ml_privacy_meter/logs/us_stocks_financial/tabdpt/seed3/amia/report/log_amia.log,0.9361177744378198,row_max_auc,AMIA
us_stocks_financial,tabdpt,4,amia,33.4,ml_privacy_meter/logs/us_stocks_financial/tabdpt/seed4/amia/report/log_amia.log,0.9193223203196628,row_max_auc,AMIA
us_stocks_financial,tabdpt,5,amia,32.8,ml_privacy_meter/logs/us_stocks_financial/tabdpt/seed5/amia/report/log_amia.log,0.9397273989727232,row_max_auc,AMIA
us_stocks_financial,tabicl,1,amia,93.2,ml_privacy_meter/logs/us_stocks_financial/tabicl/seed1/amia/report/log_amia.log,0.6752211616196805,row_max_auc,AMIA
us_stocks_financial,tabicl,2,amia,92.7,ml_privacy_meter/logs/us_stocks_financial/tabicl/seed2/amia/report/log_amia.log,0.6927928057453177,row_max_auc,AMIA
us_stocks_financial,tabicl,3,amia,93.0,ml_privacy_meter/logs/us_stocks_financial/tabicl/seed3/amia/report/log_amia.log,0.6706882562138516,row_max_auc,AMIA
us_stocks_financial,tabicl,4,amia,91.7,ml_privacy_meter/logs/us_stocks_financial/tabicl/seed4/amia/report/log_amia.log,0.6700586040966463,row_max_auc,AMIA
us_stocks_financial,tabicl,5,amia,94.3,ml_privacy_meter/logs/us_stocks_financial/tabicl/seed5/amia/report/log_amia.log,0.6680655044645211,row_max_auc,AMIA
us_stocks_financial,tabpfn,1,amia,658.9,ml_privacy_meter/logs/us_stocks_financial/tabpfn/seed1/amia/report/log_amia.log,0.7511510136551195,row_max_auc,AMIA
us_stocks_financial,tabpfn,2,amia,648.7,ml_privacy_meter/logs/us_stocks_financial/tabpfn/seed2/amia/report/log_amia.log,0.7493595649059632,row_max_auc,AMIA
us_stocks_financial,tabpfn,3,amia,660.4,ml_privacy_meter/logs/us_stocks_financial/tabpfn/seed3/amia/report/log_amia.log,0.8202450113525392,row_max_auc,AMIA
us_stocks_financial,tabpfn,4,amia,647.1,ml_privacy_meter/logs/us_stocks_financial/tabpfn/seed4/amia/report/log_amia.log,0.7367748171594211,row_max_auc,AMIA
us_stocks_financial,tabpfn,5,amia,659.4,ml_privacy_meter/logs/us_stocks_financial/tabpfn/seed5/amia/report/log_amia.log,0.764475086531085,row_max_auc,AMIA
