dataset,model,seed,context_pct,attack,auc,source
dropout_success,tabicl,4,50.0,AMIA row_max,0.9826514744139404,ml_privacy_meter/logs/dropout_success/tabicl/seed4/amia_ctx50/report/exp/attention_summary.csv
dropout_success,tabicl,5,50.0,AMIA row_max,0.9754748790094031,ml_privacy_meter/logs/dropout_success/tabicl/seed5/amia_ctx50/report/exp/attention_summary.csv
dropout_success,tabicl,1,60.0,AMIA row_max,0.9841135324865533,ml_privacy_meter/logs/dropout_success/tabicl/seed1/amia_ctx60/report/exp/attention_summary.csv
dropout_success,tabicl,2,60.0,AMIA row_max,0.9817590464887251,ml_privacy_meter/logs/dropout_success/tabicl/seed2/amia_ctx60/report/exp/attention_summary.csv
dropout_success,tabicl,3,60.0,AMIA row_max,0.9875225373096639,ml_privacy_meter/logs/dropout_success/tabicl/seed3/amia_ctx60/report/exp/attention_summary.csv
dropout_success,tabicl,4,60.0,AMIA row_max,0.9827125577636928,ml_privacy_meter/logs/dropout_success/tabicl/seed4/amia_ctx60/report/exp/attention_summary.csv
dropout_success,tabicl,5,60.0,AMIA row_max,0.9863074164793819,ml_privacy_meter/logs/dropout_success/tabicl/seed5/amia_ctx60/report/exp/attention_summary.csv
dropout_success,tabicl,1,70.0,AMIA row_max,0.9790262188956178,ml_privacy_meter/logs/dropout_success/tabicl/seed1/amia_ctx70/report/exp/attention_summary.csv
dropout_success,tabicl,2,70.0,AMIA row_max,0.9875096537556726,ml_privacy_meter/logs/dropout_success/tabicl/seed2/amia_ctx70/report/exp/attention_summary.csv
dropout_success,tabicl,3,70.0,AMIA row_max,0.9885126798974123,ml_privacy_meter/logs/dropout_success/tabicl/seed3/amia_ctx70/report/exp/attention_summary.csv
dropout_success,tabicl,4,70.0,AMIA row_max,0.9940055834132713,ml_privacy_meter/logs/dropout_success/tabicl/seed4/amia_ctx70/report/exp/attention_summary.csv
dropout_success,tabicl,5,70.0,AMIA row_max,0.9846496938618806,ml_privacy_meter/logs/dropout_success/tabicl/seed5/amia_ctx70/report/exp/attention_summary.csv
dropout_success,tabicl,1,80.0,AMIA row_max,0.9925102034210351,ml_privacy_meter/logs/dropout_success/tabicl/seed1/amia_ctx80/report/exp/attention_summary.csv
dropout_success,tabicl,2,80.0,AMIA row_max,0.9903885960194875,ml_privacy_meter/logs/dropout_success/tabicl/seed2/amia_ctx80/report/exp/attention_summary.csv
dropout_success,tabicl,3,80.0,AMIA row_max,0.9879961088720784,ml_privacy_meter/logs/dropout_success/tabicl/seed3/amia_ctx80/report/exp/attention_summary.csv
dropout_success,tabicl,4,80.0,AMIA row_max,0.995006045104601,ml_privacy_meter/logs/dropout_success/tabicl/seed4/amia_ctx80/report/exp/attention_summary.csv
dropout_success,tabicl,5,80.0,AMIA row_max,0.9896304734603155,ml_privacy_meter/logs/dropout_success/tabicl/seed5/amia_ctx80/report/exp/attention_summary.csv
dropout_success,tabicl,1,90.0,AMIA row_max,0.9886135298057602,ml_privacy_meter/logs/dropout_success/tabicl/seed1/amia_ctx90/report/exp/attention_summary.csv
dropout_success,tabicl,2,90.0,AMIA row_max,0.9911150450259282,ml_privacy_meter/logs/dropout_success/tabicl/seed2/amia_ctx90/report/exp/attention_summary.csv
dropout_success,tabicl,3,90.0,AMIA row_max,0.9954729573015219,ml_privacy_meter/logs/dropout_success/tabicl/seed3/amia_ctx90/report/exp/attention_summary.csv
dropout_success,tabicl,4,90.0,AMIA row_max,0.9900091922609149,ml_privacy_meter/logs/dropout_success/tabicl/seed4/amia_ctx90/report/exp/attention_summary.csv
dropout_success,tabicl,5,90.0,AMIA row_max,0.9917857346339178,ml_privacy_meter/logs/dropout_success/tabicl/seed5/amia_ctx90/report/exp/attention_summary.csv
dropout_success,tabicl,1,100.0,AMIA row_max,0.9923488917011017,ml_privacy_meter/logs/dropout_success/tabicl/seed1/amia/report/exp/attention_summary.csv
dropout_success,tabicl,2,100.0,AMIA row_max,0.9937844282615038,ml_privacy_meter/logs/dropout_success/tabicl/seed2/amia/report/exp/attention_summary.csv
dropout_success,tabicl,3,100.0,AMIA row_max,0.9935068403262604,ml_privacy_meter/logs/dropout_success/tabicl/seed3/amia/report/exp/attention_summary.csv
dropout_success,tabicl,4,100.0,AMIA row_max,0.9874747527596202,ml_privacy_meter/logs/dropout_success/tabicl/seed4/amia/report/exp/attention_summary.csv
dropout_success,tabicl,5,100.0,AMIA row_max,0.9968804057434543,ml_privacy_meter/logs/dropout_success/tabicl/seed5/amia/report/exp/attention_summary.csv
dropout_success,tabicl,1,5.0,RMIA,0.9762709374081693,ml_privacy_meter/logs/dropout_success/tabicl/seed1/rmia_ctx5/report/exp/attack_result_0.npz
dropout_success,tabicl,2,5.0,RMIA,0.8820893329415223,ml_privacy_meter/logs/dropout_success/tabicl/seed2/rmia_ctx5/report/exp/attack_result_0.npz
dropout_success,tabicl,3,5.0,RMIA,0.9683367616808698,ml_privacy_meter/logs/dropout_success/tabicl/seed3/rmia_ctx5/report/exp/attack_result_0.npz
dropout_success,tabicl,4,5.0,RMIA,0.9426241551572141,ml_privacy_meter/logs/dropout_success/tabicl/seed4/rmia_ctx5/report/exp/attack_result_0.npz
dropout_success,tabicl,5,5.0,RMIA,0.9792095210108728,ml_privacy_meter/logs/dropout_success/tabicl/seed5/rmia_ctx5/report/exp/attack_result_0.npz
dropout_success,tabicl,1,10.0,RMIA,0.8023731288791531,ml_privacy_meter/logs/dropout_success/tabicl/seed1/rmia_ctx10/report/exp/attack_result_0.npz
dropout_success,tabicl,2,10.0,RMIA,0.9305403431909456,ml_privacy_meter/logs/dropout_success/tabicl/seed2/rmia_ctx10/report/exp/attack_result_0.npz
dropout_success,tabicl,3,10.0,RMIA,0.7878787878787878,ml_privacy_meter/logs/dropout_success/tabicl/seed3/rmia_ctx10/report/exp/attack_result_0.npz
dropout_success,tabicl,4,10.0,RMIA,0.9249543629061702,ml_privacy_meter/logs/dropout_success/tabicl/seed4/rmia_ctx10/report/exp/attack_result_0.npz
dropout_success,tabicl,5,10.0,RMIA,0.8674516246805404,ml_privacy_meter/logs/dropout_success/tabicl/seed5/rmia_ctx10/report/exp/attack_result_0.npz
dropout_success,tabicl,1,20.0,RMIA,0.8066328759145343,ml_privacy_meter/logs/dropout_success/tabicl/seed1/rmia_ctx20/report/exp/attack_result_0.npz
dropout_success,tabicl,2,20.0,RMIA,0.7828640847377425,ml_privacy_meter/logs/dropout_success/tabicl/seed2/rmia_ctx20/report/exp/attack_result_0.npz
dropout_success,tabicl,3,20.0,RMIA,0.8037436756087797,ml_privacy_meter/logs/dropout_success/tabicl/seed3/rmia_ctx20/report/exp/attack_result_0.npz
dropout_success,tabicl,4,20.0,RMIA,0.8170066974848033,ml_privacy_meter/logs/dropout_success/tabicl/seed4/rmia_ctx20/report/exp/attack_result_0.npz
dropout_success,tabicl,5,20.0,RMIA,0.7090279547191789,ml_privacy_meter/logs/dropout_success/tabicl/seed5/rmia_ctx20/report/exp/attack_result_0.npz
dropout_success,tabicl,1,30.0,RMIA,0.8823604276259969,ml_privacy_meter/logs/dropout_success/tabicl/seed1/rmia_ctx30/report/exp/attack_result_0.npz
dropout_success,tabicl,2,30.0,RMIA,0.7545776668040372,ml_privacy_meter/logs/dropout_success/tabicl/seed2/rmia_ctx30/report/exp/attack_result_0.npz
dropout_success,tabicl,3,30.0,RMIA,0.914545505967532,ml_privacy_meter/logs/dropout_success/tabicl/seed3/rmia_ctx30/report/exp/attack_result_0.npz
dropout_success,tabicl,4,30.0,RMIA,0.8402402366003249,ml_privacy_meter/logs/dropout_success/tabicl/seed4/rmia_ctx30/report/exp/attack_result_0.npz
dropout_success,tabicl,5,30.0,RMIA,0.7939645907573958,ml_privacy_meter/logs/dropout_success/tabicl/seed5/rmia_ctx30/report/exp/attack_result_0.npz
dropout_success,tabicl,1,40.0,RMIA,0.9015257864035328,ml_privacy_meter/logs/dropout_success/tabicl/seed1/rmia_ctx40/report/exp/attack_result_0.npz
dropout_success,tabicl,2,40.0,RMIA,0.7474047774809647,ml_privacy_meter/logs/dropout_success/tabicl/seed2/rmia_ctx40/report/exp/attack_result_0.npz
dropout_success,tabicl,3,40.0,RMIA,0.8449976376092607,ml_privacy_meter/logs/dropout_success/tabicl/seed3/rmia_ctx40/report/exp/attack_result_0.npz
dropout_success,tabicl,4,40.0,RMIA,0.9136989133002599,ml_privacy_meter/logs/dropout_success/tabicl/seed4/rmia_ctx40/report/exp/attack_result_0.npz
dropout_success,tabicl,5,40.0,RMIA,0.8132768631085429,ml_privacy_meter/logs/dropout_success/tabicl/seed5/rmia_ctx40/report/exp/attack_result_0.npz
dropout_success,tabicl,1,50.0,RMIA,0.8852929207784092,ml_privacy_meter/logs/dropout_success/tabicl/seed1/rmia_ctx50/report/exp/attack_result_0.npz
dropout_success,tabicl,2,50.0,RMIA,0.8641068495937914,ml_privacy_meter/logs/dropout_success/tabicl/seed2/rmia_ctx50/report/exp/attack_result_0.npz
dropout_success,tabicl,3,50.0,RMIA,0.744169924571628,ml_privacy_meter/logs/dropout_success/tabicl/seed3/rmia_ctx50/report/exp/attack_result_0.npz
dropout_success,tabicl,4,50.0,RMIA,0.9076038775124624,ml_privacy_meter/logs/dropout_success/tabicl/seed4/rmia_ctx50/report/exp/attack_result_0.npz
dropout_success,tabicl,5,50.0,RMIA,0.8036144578313253,ml_privacy_meter/logs/dropout_success/tabicl/seed5/rmia_ctx50/report/exp/attack_result_0.npz
dropout_success,tabicl,1,60.0,RMIA,0.890521451478498,ml_privacy_meter/logs/dropout_success/tabicl/seed1/rmia_ctx60/report/exp/attack_result_0.npz
dropout_success,tabicl,2,60.0,RMIA,0.8165723087800814,ml_privacy_meter/logs/dropout_success/tabicl/seed2/rmia_ctx60/report/exp/attack_result_0.npz
dropout_success,tabicl,3,60.0,RMIA,0.7319466680134341,ml_privacy_meter/logs/dropout_success/tabicl/seed3/rmia_ctx60/report/exp/attack_result_0.npz
dropout_success,tabicl,4,60.0,RMIA,0.9278694982449938,ml_privacy_meter/logs/dropout_success/tabicl/seed4/rmia_ctx60/report/exp/attack_result_0.npz
dropout_success,tabicl,5,60.0,RMIA,0.8637877831367895,ml_privacy_meter/logs/dropout_success/tabicl/seed5/rmia_ctx60/report/exp/attack_result_0.npz
dropout_success,tabicl,1,70.0,RMIA,0.746007740809736,ml_privacy_meter/logs/dropout_success/tabicl/seed1/rmia_ctx70/report/exp/attack_result_0.npz
dropout_success,tabicl,2,70.0,RMIA,0.8194571491949454,ml_privacy_meter/logs/dropout_success/tabicl/seed2/rmia_ctx70/report/exp/attack_result_0.npz
dropout_success,tabicl,3,70.0,RMIA,0.8418015595869492,ml_privacy_meter/logs/dropout_success/tabicl/seed3/rmia_ctx70/report/exp/attack_result_0.npz
dropout_success,tabicl,4,70.0,RMIA,0.8832294325854408,ml_privacy_meter/logs/dropout_success/tabicl/seed4/rmia_ctx70/report/exp/attack_result_0.npz
dropout_success,tabicl,5,70.0,RMIA,0.7342221836442936,ml_privacy_meter/logs/dropout_success/tabicl/seed5/rmia_ctx70/report/exp/attack_result_0.npz
dropout_success,tabicl,1,80.0,RMIA,0.8691983038498429,ml_privacy_meter/logs/dropout_success/tabicl/seed1/rmia_ctx80/report/exp/attack_result_0.npz
dropout_success,tabicl,2,80.0,RMIA,0.8866751583965056,ml_privacy_meter/logs/dropout_success/tabicl/seed2/rmia_ctx80/report/exp/attack_result_0.npz
dropout_success,tabicl,3,80.0,RMIA,0.8602714817008522,ml_privacy_meter/logs/dropout_success/tabicl/seed3/rmia_ctx80/report/exp/attack_result_0.npz
dropout_success,tabicl,4,80.0,RMIA,0.8744324728594963,ml_privacy_meter/logs/dropout_success/tabicl/seed4/rmia_ctx80/report/exp/attack_result_0.npz
dropout_success,tabicl,5,80.0,RMIA,0.8766798661388392,ml_privacy_meter/logs/dropout_success/tabicl/seed5/rmia_ctx80/report/exp/attack_result_0.npz
dropout_success,tabicl,1,90.0,RMIA,0.8481594617256059,ml_privacy_meter/logs/dropout_success/tabicl/seed1/rmia_ctx90/report/exp/attack_result_0.npz
dropout_success,tabicl,2,90.0,RMIA,0.8858439181911208,ml_privacy_meter/logs/dropout_success/tabicl/seed2/rmia_ctx90/report/exp/attack_result_0.npz
dropout_success,tabicl,3,90.0,RMIA,0.8609801758507776,ml_privacy_meter/logs/dropout_success/tabicl/seed3/rmia_ctx90/report/exp/attack_result_0.npz
dropout_success,tabicl,4,90.0,RMIA,0.8684791137386392,ml_privacy_meter/logs/dropout_success/tabicl/seed4/rmia_ctx90/report/exp/attack_result_0.npz
dropout_success,tabicl,5,90.0,RMIA,0.9137282311873809,ml_privacy_meter/logs/dropout_success/tabicl/seed5/rmia_ctx90/report/exp/attack_result_0.npz
dropout_success,tabicl,1,100.0,RMIA,0.8808232153620943,ml_privacy_meter/logs/dropout_success/tabicl/seed1/rmia/report/exp/attack_result_0.npz
dropout_success,tabicl,2,100.0,RMIA,0.8345505055624771,ml_privacy_meter/logs/dropout_success/tabicl/seed2/rmia/report/exp/attack_result_0.npz
dropout_success,tabicl,3,100.0,RMIA,0.8675320579548382,ml_privacy_meter/logs/dropout_success/tabicl/seed3/rmia/report/exp/attack_result_0.npz
dropout_success,tabicl,4,100.0,RMIA,0.8762486461229794,ml_privacy_meter/logs/dropout_success/tabicl/seed4/rmia/report/exp/attack_result_0.npz
dropout_success,tabicl,5,100.0,RMIA,0.8768501472051726,ml_privacy_meter/logs/dropout_success/tabicl/seed5/rmia/report/exp/attack_result_0.npz
dropout_success,tabpfn,1,5.0,AMIA row_max,0.8871583896561858,ml_privacy_meter/logs/dropout_success/tabpfn/seed1/amia_ctx5/report/exp/attention_summary.csv
dropout_success,tabpfn,2,5.0,AMIA row_max,0.8560094034675286,ml_privacy_meter/logs/dropout_success/tabpfn/seed2/amia_ctx5/report/exp/attention_summary.csv
dropout_success,tabpfn,3,5.0,AMIA row_max,0.8861298853952395,ml_privacy_meter/logs/dropout_success/tabpfn/seed3/amia_ctx5/report/exp/attention_summary.csv
dropout_success,tabpfn,4,5.0,AMIA row_max,0.8245665589186013,ml_privacy_meter/logs/dropout_success/tabpfn/seed4/amia_ctx5/report/exp/attention_summary.csv
dropout_success,tabpfn,5,5.0,AMIA row_max,0.8223626212165736,ml_privacy_meter/logs/dropout_success/tabpfn/seed5/amia_ctx5/report/exp/attention_summary.csv
dropout_success,tabpfn,1,10.0,AMIA row_max,0.8258123402701716,ml_privacy_meter/logs/dropout_success/tabpfn/seed1/amia_ctx10/report/exp/attention_summary.csv
dropout_success,tabpfn,2,10.0,AMIA row_max,0.8232201533406353,ml_privacy_meter/logs/dropout_success/tabpfn/seed2/amia_ctx10/report/exp/attention_summary.csv
dropout_success,tabpfn,3,10.0,AMIA row_max,0.799634903249361,ml_privacy_meter/logs/dropout_success/tabpfn/seed3/amia_ctx10/report/exp/attention_summary.csv
dropout_success,tabpfn,4,10.0,AMIA row_max,0.8692953632712669,ml_privacy_meter/logs/dropout_success/tabpfn/seed4/amia_ctx10/report/exp/attention_summary.csv
dropout_success,tabpfn,5,10.0,AMIA row_max,0.8279664110989412,ml_privacy_meter/logs/dropout_success/tabpfn/seed5/amia_ctx10/report/exp/attention_summary.csv
dropout_success,tabpfn,1,20.0,AMIA row_max,0.838960069886798,ml_privacy_meter/logs/dropout_success/tabpfn/seed1/amia_ctx20/report/exp/attention_summary.csv
dropout_success,tabpfn,2,20.0,AMIA row_max,0.8090033851417756,ml_privacy_meter/logs/dropout_success/tabpfn/seed2/amia_ctx20/report/exp/attention_summary.csv
dropout_success,tabpfn,3,20.0,AMIA row_max,0.8177210351981946,ml_privacy_meter/logs/dropout_success/tabpfn/seed3/amia_ctx20/report/exp/attention_summary.csv
dropout_success,tabpfn,4,20.0,AMIA row_max,0.8261747897936156,ml_privacy_meter/logs/dropout_success/tabpfn/seed4/amia_ctx20/report/exp/attention_summary.csv
dropout_success,tabpfn,5,20.0,AMIA row_max,0.7692188694354457,ml_privacy_meter/logs/dropout_success/tabpfn/seed5/amia_ctx20/report/exp/attention_summary.csv
dropout_success,tabpfn,1,30.0,AMIA row_max,0.8475511704766754,ml_privacy_meter/logs/dropout_success/tabpfn/seed1/amia_ctx30/report/exp/attention_summary.csv
dropout_success,tabpfn,2,30.0,AMIA row_max,0.8017745024363047,ml_privacy_meter/logs/dropout_success/tabpfn/seed2/amia_ctx30/report/exp/attention_summary.csv
dropout_success,tabpfn,3,30.0,AMIA row_max,0.8743505207954555,ml_privacy_meter/logs/dropout_success/tabpfn/seed3/amia_ctx30/report/exp/attention_summary.csv
dropout_success,tabpfn,4,30.0,AMIA row_max,0.8381493781968922,ml_privacy_meter/logs/dropout_success/tabpfn/seed4/amia_ctx30/report/exp/attention_summary.csv
dropout_success,tabpfn,5,30.0,AMIA row_max,0.8711344371449581,ml_privacy_meter/logs/dropout_success/tabpfn/seed5/amia_ctx30/report/exp/attention_summary.csv
dropout_success,tabpfn,1,40.0,AMIA row_max,0.8474804194152175,ml_privacy_meter/logs/dropout_success/tabpfn/seed1/amia_ctx40/report/exp/attention_summary.csv
dropout_success,tabpfn,2,40.0,AMIA row_max,0.8011275872721656,ml_privacy_meter/logs/dropout_success/tabpfn/seed2/amia_ctx40/report/exp/attention_summary.csv
dropout_success,tabpfn,3,40.0,AMIA row_max,0.8731986770611858,ml_privacy_meter/logs/dropout_success/tabpfn/seed3/amia_ctx40/report/exp/attention_summary.csv
dropout_success,tabpfn,4,40.0,AMIA row_max,0.8134915226516928,ml_privacy_meter/logs/dropout_success/tabpfn/seed4/amia_ctx40/report/exp/attention_summary.csv
dropout_success,tabpfn,5,40.0,AMIA row_max,0.8501267513492885,ml_privacy_meter/logs/dropout_success/tabpfn/seed5/amia_ctx40/report/exp/attention_summary.csv
dropout_success,tabpfn,1,50.0,AMIA row_max,0.8577412181900097,ml_privacy_meter/logs/dropout_success/tabpfn/seed1/amia_ctx50/report/exp/attention_summary.csv
dropout_success,tabpfn,2,50.0,AMIA row_max,0.8334762451494762,ml_privacy_meter/logs/dropout_success/tabpfn/seed2/amia_ctx50/report/exp/attention_summary.csv
dropout_success,tabpfn,3,50.0,AMIA row_max,0.8406441205109945,ml_privacy_meter/logs/dropout_success/tabpfn/seed3/amia_ctx50/report/exp/attention_summary.csv
dropout_success,tabpfn,4,50.0,AMIA row_max,0.8410452424898628,ml_privacy_meter/logs/dropout_success/tabpfn/seed4/amia_ctx50/report/exp/attention_summary.csv
dropout_success,tabpfn,5,50.0,AMIA row_max,0.8320490647753862,ml_privacy_meter/logs/dropout_success/tabpfn/seed5/amia_ctx50/report/exp/attention_summary.csv
dropout_success,tabpfn,1,60.0,AMIA row_max,0.8040291911820407,ml_privacy_meter/logs/dropout_success/tabpfn/seed1/amia_ctx60/report/exp/attention_summary.csv
dropout_success,tabpfn,2,60.0,AMIA row_max,0.8324294841039368,ml_privacy_meter/logs/dropout_success/tabpfn/seed2/amia_ctx60/report/exp/attention_summary.csv
dropout_success,tabpfn,3,60.0,AMIA row_max,0.8690709830559833,ml_privacy_meter/logs/dropout_success/tabpfn/seed3/amia_ctx60/report/exp/attention_summary.csv
dropout_success,tabpfn,4,60.0,AMIA row_max,0.8379182343880206,ml_privacy_meter/logs/dropout_success/tabpfn/seed4/amia_ctx60/report/exp/attention_summary.csv
dropout_success,tabpfn,5,60.0,AMIA row_max,0.8388747758894977,ml_privacy_meter/logs/dropout_success/tabpfn/seed5/amia_ctx60/report/exp/attention_summary.csv
dropout_success,tabpfn,1,70.0,AMIA row_max,0.8588982588742219,ml_privacy_meter/logs/dropout_success/tabpfn/seed1/amia_ctx70/report/exp/attention_summary.csv
dropout_success,tabpfn,2,70.0,AMIA row_max,0.8540930811227068,ml_privacy_meter/logs/dropout_success/tabpfn/seed2/amia_ctx70/report/exp/attention_summary.csv
dropout_success,tabpfn,3,70.0,AMIA row_max,0.894432982348372,ml_privacy_meter/logs/dropout_success/tabpfn/seed3/amia_ctx70/report/exp/attention_summary.csv
dropout_success,tabpfn,4,70.0,AMIA row_max,0.8583633610575101,ml_privacy_meter/logs/dropout_success/tabpfn/seed4/amia_ctx70/report/exp/attention_summary.csv
dropout_success,tabpfn,5,70.0,AMIA row_max,0.8466497665664382,ml_privacy_meter/logs/dropout_success/tabpfn/seed5/amia_ctx70/report/exp/attention_summary.csv
dropout_success,tabpfn,1,80.0,AMIA row_max,0.9034106429049666,ml_privacy_meter/logs/dropout_success/tabpfn/seed1/amia_ctx80/report/exp/attention_summary.csv
dropout_success,tabpfn,2,80.0,AMIA row_max,0.8568471528380759,ml_privacy_meter/logs/dropout_success/tabpfn/seed2/amia_ctx80/report/exp/attention_summary.csv
dropout_success,tabpfn,3,80.0,AMIA row_max,0.8868080428001356,ml_privacy_meter/logs/dropout_success/tabpfn/seed3/amia_ctx80/report/exp/attention_summary.csv
dropout_success,tabpfn,4,80.0,AMIA row_max,0.8876649768389299,ml_privacy_meter/logs/dropout_success/tabpfn/seed4/amia_ctx80/report/exp/attention_summary.csv
dropout_success,tabpfn,5,80.0,AMIA row_max,0.8808237015802455,ml_privacy_meter/logs/dropout_success/tabpfn/seed5/amia_ctx80/report/exp/attention_summary.csv
dropout_success,tabpfn,1,90.0,AMIA row_max,0.8391152460084996,ml_privacy_meter/logs/dropout_success/tabpfn/seed1/amia_ctx90/report/exp/attention_summary.csv
dropout_success,tabpfn,2,90.0,AMIA row_max,0.8881482641251941,ml_privacy_meter/logs/dropout_success/tabpfn/seed2/amia_ctx90/report/exp/attention_summary.csv
dropout_success,tabpfn,3,90.0,AMIA row_max,0.9037172354667843,ml_privacy_meter/logs/dropout_success/tabpfn/seed3/amia_ctx90/report/exp/attention_summary.csv
dropout_success,tabpfn,4,90.0,AMIA row_max,0.8598168994939097,ml_privacy_meter/logs/dropout_success/tabpfn/seed4/amia_ctx90/report/exp/attention_summary.csv
dropout_success,tabpfn,5,90.0,AMIA row_max,0.8739825818095519,ml_privacy_meter/logs/dropout_success/tabpfn/seed5/amia_ctx90/report/exp/attention_summary.csv
dropout_success,tabpfn,1,100.0,AMIA row_max,0.8938698483185401,ml_privacy_meter/logs/dropout_success/tabpfn/seed1/amia/report/exp/attention_summary.csv
dropout_success,tabpfn,2,100.0,AMIA row_max,0.8656365392923179,ml_privacy_meter/logs/dropout_success/tabpfn/seed2/amia/report/exp/attention_summary.csv
dropout_success,tabpfn,3,100.0,AMIA row_max,0.9135353548565717,ml_privacy_meter/logs/dropout_success/tabpfn/seed3/amia/report/exp/attention_summary.csv
dropout_success,tabpfn,4,100.0,AMIA row_max,0.8385023186222628,ml_privacy_meter/logs/dropout_success/tabpfn/seed4/amia/report/exp/attention_summary.csv
dropout_success,tabpfn,5,100.0,AMIA row_max,0.883392357103072,ml_privacy_meter/logs/dropout_success/tabpfn/seed5/amia/report/exp/attention_summary.csv
dropout_success,tabpfn,1,5.0,RMIA,0.7746106376726418,ml_privacy_meter/logs/dropout_success/tabpfn/seed1/rmia_ctx5/report/exp/attack_result_0.npz
dropout_success,tabpfn,2,5.0,RMIA,0.6336320893329415,ml_privacy_meter/logs/dropout_success/tabpfn/seed2/rmia_ctx5/report/exp/attack_result_0.npz
dropout_success,tabpfn,3,5.0,RMIA,0.8136937995885981,ml_privacy_meter/logs/dropout_success/tabpfn/seed3/rmia_ctx5/report/exp/attack_result_0.npz
dropout_success,tabpfn,4,5.0,RMIA,0.7655744930943286,ml_privacy_meter/logs/dropout_success/tabpfn/seed4/rmia_ctx5/report/exp/attack_result_0.npz
dropout_success,tabpfn,5,5.0,RMIA,0.8138407287687335,ml_privacy_meter/logs/dropout_success/tabpfn/seed5/rmia_ctx5/report/exp/attack_result_0.npz
dropout_success,tabpfn,1,10.0,RMIA,0.7461664841182913,ml_privacy_meter/logs/dropout_success/tabpfn/seed1/rmia_ctx10/report/exp/attack_result_0.npz
dropout_success,tabpfn,2,10.0,RMIA,0.7434830230010953,ml_privacy_meter/logs/dropout_success/tabpfn/seed2/rmia_ctx10/report/exp/attack_result_0.npz
dropout_success,tabpfn,3,10.0,RMIA,0.7144760861628332,ml_privacy_meter/logs/dropout_success/tabpfn/seed3/rmia_ctx10/report/exp/attack_result_0.npz
dropout_success,tabpfn,4,10.0,RMIA,0.7669952537422416,ml_privacy_meter/logs/dropout_success/tabpfn/seed4/rmia_ctx10/report/exp/attack_result_0.npz
dropout_success,tabpfn,5,10.0,RMIA,0.7526104417670683,ml_privacy_meter/logs/dropout_success/tabpfn/seed5/rmia_ctx10/report/exp/attack_result_0.npz
dropout_success,tabpfn,1,20.0,RMIA,0.6786526771739526,ml_privacy_meter/logs/dropout_success/tabpfn/seed1/rmia_ctx20/report/exp/attack_result_0.npz
dropout_success,tabpfn,2,20.0,RMIA,0.7080724711534963,ml_privacy_meter/logs/dropout_success/tabpfn/seed2/rmia_ctx20/report/exp/attack_result_0.npz
dropout_success,tabpfn,3,20.0,RMIA,0.6515214938303061,ml_privacy_meter/logs/dropout_success/tabpfn/seed3/rmia_ctx20/report/exp/attack_result_0.npz
dropout_success,tabpfn,4,20.0,RMIA,0.7114303133986095,ml_privacy_meter/logs/dropout_success/tabpfn/seed4/rmia_ctx20/report/exp/attack_result_0.npz
dropout_success,tabpfn,5,20.0,RMIA,0.6092800203836494,ml_privacy_meter/logs/dropout_success/tabpfn/seed5/rmia_ctx20/report/exp/attack_result_0.npz
dropout_success,tabpfn,1,30.0,RMIA,0.71936841935145,ml_privacy_meter/logs/dropout_success/tabpfn/seed1/rmia_ctx30/report/exp/attack_result_0.npz
dropout_success,tabpfn,2,30.0,RMIA,0.7091040217206857,ml_privacy_meter/logs/dropout_success/tabpfn/seed2/rmia_ctx30/report/exp/attack_result_0.npz
dropout_success,tabpfn,3,30.0,RMIA,0.6797309964202887,ml_privacy_meter/logs/dropout_success/tabpfn/seed3/rmia_ctx30/report/exp/attack_result_0.npz
dropout_success,tabpfn,4,30.0,RMIA,0.7178472441072137,ml_privacy_meter/logs/dropout_success/tabpfn/seed4/rmia_ctx30/report/exp/attack_result_0.npz
dropout_success,tabpfn,5,30.0,RMIA,0.7038475834929254,ml_privacy_meter/logs/dropout_success/tabpfn/seed5/rmia_ctx30/report/exp/attack_result_0.npz
dropout_success,tabpfn,1,40.0,RMIA,0.7408695869450652,ml_privacy_meter/logs/dropout_success/tabpfn/seed1/rmia_ctx40/report/exp/attack_result_0.npz
dropout_success,tabpfn,2,40.0,RMIA,0.6647847044285742,ml_privacy_meter/logs/dropout_success/tabpfn/seed2/rmia_ctx40/report/exp/attack_result_0.npz
dropout_success,tabpfn,3,40.0,RMIA,0.6969972650784132,ml_privacy_meter/logs/dropout_success/tabpfn/seed3/rmia_ctx40/report/exp/attack_result_0.npz
dropout_success,tabpfn,4,40.0,RMIA,0.6672754365879809,ml_privacy_meter/logs/dropout_success/tabpfn/seed4/rmia_ctx40/report/exp/attack_result_0.npz
dropout_success,tabpfn,5,40.0,RMIA,0.6724454378600373,ml_privacy_meter/logs/dropout_success/tabpfn/seed5/rmia_ctx40/report/exp/attack_result_0.npz
dropout_success,tabpfn,1,50.0,RMIA,0.7190765474443006,ml_privacy_meter/logs/dropout_success/tabpfn/seed1/rmia_ctx50/report/exp/attack_result_0.npz
dropout_success,tabpfn,2,50.0,RMIA,0.7468404377461596,ml_privacy_meter/logs/dropout_success/tabpfn/seed2/rmia_ctx50/report/exp/attack_result_0.npz
dropout_success,tabpfn,3,50.0,RMIA,0.6973287601552167,ml_privacy_meter/logs/dropout_success/tabpfn/seed3/rmia_ctx50/report/exp/attack_result_0.npz
dropout_success,tabpfn,4,50.0,RMIA,0.7337414797913002,ml_privacy_meter/logs/dropout_success/tabpfn/seed4/rmia_ctx50/report/exp/attack_result_0.npz
