dataset,model,attack,attack_label,fpr,mean_tpr,std_tpr_across_seeds,mean_auc,std_auc_across_seeds,n_seeds
locations,tabpfn,attack_p,Attack-P,0.28500000000000003,0.5717776911076443,0.022799767345118974,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.28750000000000003,0.5750188507540303,0.022991717422635286,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.29,0.5780566822672907,0.021647191737753157,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.2925,0.5805261310452419,0.021308316308229016,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.295,0.5850039001560062,0.01896846958221401,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.2975,0.5877457098283931,0.017339108942103415,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.3,0.5897503900156007,0.01647266337472286,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.3025,0.594347503900156,0.02009874425983701,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.305,0.5977277691107645,0.020024766323923,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.3075,0.6024775611024442,0.018538575386043574,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.31,0.6050612584503381,0.017722868113413587,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.3125,0.6074596983879356,0.016919082740233043,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.315,0.6099199167966718,0.01686788514606092,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.3175,0.6118984659386376,0.01628591028791585,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.32,0.6150125845033803,0.01558577715433447,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.3225,0.617387987519501,0.015564740013086843,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.325,0.6212464898595945,0.01463449873977922,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.3275,0.6250897035881435,0.013394823268520852,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.33,0.6280182007280292,0.013034540043242546,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.3325,0.6304366874674987,0.012974569966666459,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.335,0.6349303172126886,0.012164742458102326,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.3375,0.6396697867914718,0.014778281734844816,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.34,0.6440912265062031,0.016394156914938646,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.3425,0.6470978010548994,0.015113502169738283,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.34500000000000003,0.6509148280216924,0.013620317016526511,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.34750000000000003,0.6541184718817324,0.013140632033926236,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.35000000000000003,0.657960404130451,0.013278686361710612,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.3525,0.6616269630785232,0.015030913819231167,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.355,0.6645322115741773,0.016341843313203642,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.3575,0.6667874154966199,0.016222692303876234,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.36,0.6693083723348934,0.01590723144975664,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.3625,0.6720813832553303,0.01604567820913757,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.365,0.676015600624025,0.013812966638869165,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.3675,0.6816700468018722,0.012646598319588778,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.37,0.6867943837753512,0.01270167084441912,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.3725,0.6904384035361415,0.01310956779533272,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.375,0.693584614813164,0.013575509213846964,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.3775,0.6965990082460443,0.014141551986457076,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.38,0.70002941831959,0.013718314327649797,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.3825,0.704872464898596,0.015250981934726402,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.385,0.7089576183047323,0.01951056983421454,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.3875,0.712711908476339,0.021887834731151738,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.39,0.7152357774310973,0.02304217858547082,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.3925,0.7183072282891316,0.023691796039776385,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.395,0.7217765990639626,0.023750201626866006,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.3975,0.7242417316692669,0.023383651827316675,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.4,0.7259188767550702,0.024059398500675972,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.4025,0.7277298751950079,0.02446651625353331,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.405,0.7302603224128965,0.024599839715079383,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.40750000000000003,0.7341765470618824,0.024632981203098057,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.41000000000000003,0.7370432360151549,0.024427326363443264,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.41250000000000003,0.7384034432805884,0.024406647771919157,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.41500000000000004,0.7413673946957878,0.022987660710609602,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.4175,0.7427075997325607,0.021909685145790916,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.42,0.7448718520169378,0.01907921941745293,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.4225,0.7461359482950746,0.018007652889784453,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.425,0.7485019686501746,0.016123177684850172,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.4275,0.751675191293366,0.013558292574227087,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.43,0.7537737909516381,0.012179301641824871,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.4325,0.7562036438600401,0.012372344779609969,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.435,0.7586106529975484,0.013974890554681119,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.4375,0.7611990193893471,0.01535998537721059,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.44,0.7635435703142412,0.015536728650936514,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.4425,0.7662314464007132,0.015601211087634166,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.445,0.7685324270113663,0.015222937732032015,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.4475,0.7707776911076444,0.014071334081933175,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.45,0.7732917316692667,0.014168773472327457,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.4525,0.7758790951638066,0.015255544684994701,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.455,0.7787684867394696,0.016642765656621088,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.4575,0.7833703588143525,0.01903474318502926,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.46,0.7868422256890276,0.02066711956211102,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.4625,0.7891536661466458,0.02096982650229393,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.465,0.7906432657306293,0.021286774113593858,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.4675,0.7925746229849194,0.022109916147878248,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.47000000000000003,0.7959136765470619,0.022195321283611534,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.47250000000000003,0.7998971658866355,0.02091404361732325,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.47500000000000003,0.8021463858554343,0.020397393536365393,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.47750000000000004,0.8038187727509101,0.02011106866458118,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.48,0.805699427977119,0.02037369558851842,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.4825,0.8098140925637025,0.02091612815397201,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.485,0.8116344253770151,0.020773274256876858,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.4875,0.8139027561102445,0.019665134130137058,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.49,0.8154031201248051,0.01936407011532048,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.4925,0.8170605304212168,0.019086783756712782,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.495,0.8185783151326053,0.0192505854696489,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.4975,0.820455668226729,0.019166138345164344,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.5,0.8226209048361934,0.01880218607530677,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.5025000000000001,0.8245501820072804,0.018641799567082062,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.505,0.8264711388455538,0.018010603387997322,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.5075000000000001,0.8289404576183047,0.018434437357422426,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.51,0.8301331253250129,0.01804842809253306,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.5125,0.8314313572542901,0.0182416085679208,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.515,0.8331778471138845,0.018043939811254593,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.5175,0.8358439937597503,0.01749352243001747,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.52,0.8390639625585024,0.017654296446926558,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.5225,0.8409953198127924,0.017217130219015924,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.525,0.8430569794220342,0.017472454396343633,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.5275,0.8459424931282966,0.01791568946532184,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.53,0.8477563182527301,0.01853347080987941,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.5325,0.8491467907287721,0.01920223569561108,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.535,0.8504355991382514,0.01975197778264458,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.5375,0.8517930317212687,0.019741260786729102,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.54,0.8530886561176733,0.019720138931878562,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.5425,0.8549222828913157,0.01991642197808061,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.545,0.856866822672907,0.020016490405571057,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.5475,0.8594971138845553,0.020534191677627954,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.55,0.8617566302652107,0.020148764897546318,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.5525,0.8636196567862715,0.020035151449289256,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.555,0.8653340613624545,0.02016453950205689,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.5575,0.8668097243889756,0.01981340905978807,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.56,0.8683153406136246,0.019502822155511385,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.5625,0.8693057722308893,0.01900720932547619,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.5650000000000001,0.870284867394696,0.017941562674258164,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.5675,0.8720447737909517,0.01619683669943317,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.5700000000000001,0.8732919396775871,0.016307378060165478,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.5725,0.8744548881955276,0.01680667752371978,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.5750000000000001,0.8749570982839314,0.01688603384886194,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.5775,0.8772100141148502,0.018405610569370286,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.58,0.8792892058539484,0.019307386474769025,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.5825,0.8815383403907585,0.01947338792038014,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.585,0.883999019389347,0.019592672084196256,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.5875,0.8857441497659908,0.018836447689824024,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.59,0.8875507020280811,0.01937762437052881,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.5925,0.8896160946437857,0.020717988063089655,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.595,0.8916414456578263,0.022279297595658647,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.5975,0.8937513000520022,0.022636090697122066,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.6,0.8963702548101924,0.022863487902985074,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.6025,0.8983525741029643,0.02289626679214014,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.605,0.9000145605824234,0.022821909984501364,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.6075,0.9011045241809672,0.02147213621848133,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.61,0.9022464898595943,0.02125350269549487,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.6125,0.9029712688507541,0.021379419455337695,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.615,0.9052316692667708,0.019400871918093376,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.6175,0.9067254290171606,0.018387518645147365,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.62,0.9079357254290171,0.017808947768538044,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.6225,0.9092892355694229,0.017479527314014674,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.625,0.9109750390015601,0.017434003696009646,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.6275000000000001,0.9127012480499221,0.01712456955033851,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.63,0.9155486219448777,0.016893416177439998,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.6325000000000001,0.9177533801352056,0.016565996924143647,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.635,0.9194154446177848,0.017429378315859275,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.6375000000000001,0.9206938377535103,0.017623059609698462,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.64,0.9223097243889755,0.01782521239482135,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.6425,0.9252657306292249,0.01929718272370536,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.645,0.9280279325458732,0.020953237170662345,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.6475,0.9292593789465864,0.021733300272732285,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.65,0.9307815169749647,0.02049404576060215,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.6525,0.9324601812643933,0.01877498591871712,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.655,0.9333432137285491,0.018540676338157525,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.6575,0.9342610504420176,0.01855774797548908,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.66,0.9355964638585543,0.018413385982164764,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.6625,0.9369183567342694,0.01831838635899467,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.665,0.9384771710868435,0.01849888540941044,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.6675,0.9391426547061883,0.018694141158650344,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.67,0.939930577223089,0.01858735863164232,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.6725,0.940783086323453,0.018437367485905107,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.675,0.9420339313572544,0.017900465362180724,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.6775,0.9429532631305252,0.01751802637728399,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.68,0.9437420696827873,0.016677011788830156,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.6825,0.9445738429537182,0.016242409673618483,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.685,0.9455184607384297,0.016129161544231916,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.6875,0.9466962428497139,0.01659010348458365,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.6900000000000001,0.9473013520540821,0.01622670988542674,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.6925,0.9482145735829434,0.016142694661609662,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.6950000000000001,0.9494647685907436,0.016079948087765635,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.6975,0.9505094253770151,0.016105994173003412,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.7000000000000001,0.9513338533541342,0.01601393797560253,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.7025,0.9519912246489859,0.01592211916650237,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.705,0.9533776651066042,0.015975223727322872,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.7075,0.9551442407696309,0.01426937009451267,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.71,0.9562410296411856,0.013277375393342068,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.7125,0.9567104969913082,0.01317667196944295,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.715,0.9576572691479088,0.01266191616248373,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.7175,0.9593444209196941,0.01228492452375211,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.72,0.9609311343882327,0.012078191432538452,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.7225,0.9629462149914568,0.012312692903086378,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.725,0.9640219894510066,0.0126919108040197,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.7275,0.9648385335413417,0.012805325737560038,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.73,0.965622464898596,0.012522037932854106,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.7325,0.9677574102964119,0.012266595179911695,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.735,0.9692808112324492,0.012682474264232718,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.7375,0.9699596983879356,0.012358229985459414,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.74,0.9707373894955799,0.011573269655518106,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.7425,0.9718590743629745,0.010980457473292808,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.745,0.9722308892355696,0.010430274352852886,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.7475,0.9726497659906397,0.010139350869182554,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.75,0.9732709308372336,0.009857103674202028,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.7525000000000001,0.9736375455018201,0.00979662534120232,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.755,0.9743983359334374,0.01002221844285431,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.7575000000000001,0.9749677587103485,0.010290551353272533,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.76,0.9750390015600624,0.010289318220181663,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.7625000000000001,0.9756630265210608,0.011064351467392906,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.765,0.9757441497659907,0.011060118488242147,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.7675000000000001,0.9764017160686429,0.011175428510547912,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.77,0.9766521060842435,0.011340889703394348,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.7725,0.9775458091050915,0.011100916532411213,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.775,0.9784961943932302,0.011426640446399019,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.7775,0.9793792369876613,0.011712588771850177,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.78,0.9800896326762162,0.012073167394484092,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.7825,0.9809739753226493,0.012621236277767869,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.785,0.9816432893679383,0.012782159919818374,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.7875,0.9822152295182717,0.012779892756867306,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.79,0.982683723348934,0.01273803428467137,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.7925,0.9833960478419137,0.012495777756963707,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.795,0.9840750910036402,0.012164179680527415,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.7975,0.984709412376495,0.011851235468048315,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.8,0.9860218408736351,0.01050096996725482,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.8025,0.9861887675507021,0.010134168848896221,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.805,0.9865557722308893,0.009429292447088792,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.8075,0.9871191497659908,0.00840296994032197,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.81,0.987365166035213,0.008077346227746281,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.8125,0.9876943113438823,0.007750048892492086,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.8150000000000001,0.9879454535324269,0.0075951888819669015,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.8175,0.9880470247381323,0.007654121966259639,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.8200000000000001,0.9883244929797191,0.007596283301541221,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.8225,0.988788611544462,0.007169018057681353,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.8250000000000001,0.9893369734789392,0.006680296687850329,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.8275,0.9894234009360374,0.006571341510538577,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.8300000000000001,0.9896237129485179,0.006638667191806753,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.8325,0.9899382995319812,0.006855500661656209,0.7121009326354362,0.009043241810796345,5
locations,tabpfn,attack_p,Attack-P,0.835,0.9907340093603745,0.0069324005920996965,0.7121009326354362,0.009043241810796345,5
